I0,I1,I2,I3,I4,I5,I6,I7,I8,new_col
11.521797,27.524004,1.187776,0.037858,0.001433,8.705682,0.927571,0.373634,9.504744,1
11.532112,27.413246,1.18819,0.091513,0.008375,7.454376,0.927725,0.373257,8.719487,1
11.672997,27.449085,1.188681,0.059219,0.003507,-17.546715,0.927908,0.372822,9.005769,1
11.717392,27.587572,1.188797,-0.005327,2.8e-05,-15.563367,0.927921,0.37282,9.431153,1
11.454414,27.670609,1.188581,-0.044406,0.001972,-0.703208,0.927841,0.373057,9.922949,1
11.321014,27.629124,1.188377,-0.018428,0.00034,6.64369,0.927765,0.373184,10.432693,1
11.311455,27.616819,1.188344,-0.000458,0.0,4.567682,0.927752,0.37318,10.512564,1
11.402443,27.5795,1.188403,0.01308,0.000171,3.58422,0.927789,0.373112,10.574487,1
11.405991,27.522703,1.188539,0.0288,0.000829,3.621916,0.92784,0.372982,9.841282,1
11.604225,27.392626,1.188856,0.076342,0.005828,11.311131,0.928019,0.372554,8.892693,1
11.820625,27.413769,1.189396,0.084874,0.007204,-1.672416,0.928144,0.372093,9.45,1
11.951263,27.540112,1.189655,0.012789,0.000164,-17.153904,0.928241,0.371981,9.197821,1
11.88755,27.579746,1.189586,-0.011586,0.000134,6.862911,0.928184,0.372131,9.197821,1
11.79628,27.401499,1.189479,0.036211,0.001311,100.649803,0.92816,0.372215,9.261539,1
11.757477,27.810686,1.18947,0.099184,0.009837,183.290649,0.928141,0.372248,9.808077,1
11.629669,27.597185,1.18911,-0.074496,0.00555,-8.557085,0.928007,0.372558,10.210128,1
11.498604,27.866652,1.188839,0.062702,0.003932,107.922134,0.927937,0.372744,10.187692,1
11.44841,27.448269,1.18905,0.035584,0.001266,5.000946,0.928016,0.372574,9.675256,1
11.382339,27.475859,1.189188,0.010946,0.00012,-8.146082,0.928082,0.372405,10.088077,1
11.201263,27.426214,1.189188,0.019644,0.000386,-2.621963,0.928082,0.372383,10.095256,1
11.200485,27.348354,1.189223,0.03658,0.001338,1.388747,0.928126,0.372266,9.57923,1
11.25705,27.339066,1.189547,0.050797,0.00258,-2.973046,0.928201,0.371989,8.839744,1
11.250793,27.357622,1.189788,0.030148,0.000909,-3.00811,0.92829,0.371836,8.785,1
11.108772,27.473013,1.1898,-0.01765,0.000312,-7.245084,0.928295,0.371906,10.184999,1
10.896469,27.571648,1.189512,-0.065621,0.004306,-6.980797,0.928188,0.372238,10.786282,1
10.763489,27.47683,1.189196,-0.021883,0.000479,26.861238,0.92807,0.372385,10.159872,1
10.884109,27.2787,1.189424,0.064286,0.004133,7.310964,0.9282,0.372076,9.677052,1
10.906219,27.357792,1.189685,0.03314,0.001098,-13.296533,0.928252,0.371915,10.248717,1
10.867073,27.442263,1.18971,-0.010788,0.000116,-3.24713,0.928261,0.371931,10.464103,1
10.842201,27.302458,1.189809,0.043801,0.001919,15.213635,0.928328,0.371781,9.447308,1
11.118874,27.20573,1.190268,0.085503,0.007311,2.570544,0.928469,0.371274,8.658462,1
11.137291,27.342321,1.1906,0.032657,0.001066,-8.808918,0.928592,0.371072,9.360256,1
10.95472,27.495106,1.19055,-0.042035,0.001767,-22.232769,0.928543,0.371238,9.746154,1
10.835907,27.503111,1.190257,-0.046534,0.002165,2.674303,0.928434,0.371492,10.016282,1
10.767166,27.406801,1.190122,-0.002704,7e-06,9.075783,0.928414,0.371538,9.911282,1
10.793251,27.44055,1.190117,-0.017496,0.000306,-9.212815,0.928412,0.371583,9.98218,1
10.639648,27.49975,1.189953,-0.045751,0.002093,-8.246188,0.928336,0.371741,10.175128,1
10.510475,27.405569,1.189821,-0.009883,9.8e-05,4.429739,0.928303,0.371822,10.269359,1
10.539886,27.334442,1.189909,0.030107,0.000906,5.807443,0.928335,0.371675,10.03423,1
10.538361,27.385057,1.190099,0.020477,0.000419,-8.666131,0.928406,0.371628,10.101539,1
10.574188,27.364256,1.19019,0.020189,0.000408,7.011048,0.928455,0.37143,9.847564,1
10.647446,27.277264,1.190378,0.049288,0.002429,5.745604,0.928586,0.371126,9.043462,1
10.840996,27.300898,1.190843,0.055255,0.003053,-10.418992,0.928712,0.370804,9.012949,1
10.766579,27.423885,1.190948,-0.01127,0.000127,-10.737749,0.928721,0.370803,9.309999,1
10.542816,27.480986,1.190706,-0.040363,0.001629,4.913133,0.928601,0.371074,9.916666,1
10.426178,27.399549,1.190566,-0.00473,2.2e-05,7.221609,0.928579,0.371125,10.050385,1
10.434059,27.368931,1.190642,0.015141,0.000229,-2.757122,0.928607,0.371046,9.988461,1
10.423096,27.38546,1.190693,0.003958,1.6e-05,-2.943695,0.928626,0.371015,9.826025,1
10.314323,27.37254,1.190687,-0.001509,2e-06,2.531683,0.928624,0.371004,9.775769,1
10.247803,27.310688,1.190813,0.028118,0.000791,-1.019642,0.928686,0.370847,9.867308,1
10.279274,27.346014,1.190988,0.023923,0.000572,-0.657509,0.928751,0.370706,9.856538,1
10.247078,27.341066,1.191089,0.01178,0.000139,-2.969324,0.928773,0.370628,9.816154,1
10.23571,27.318491,1.191167,0.02238,0.000501,10.360528,0.928802,0.370524,9.434743,1
10.332123,27.282795,1.191371,0.043053,0.001854,5.761519,0.928878,0.370326,9.496667,1
10.313606,27.334309,1.1915,0.007872,6.2e-05,-10.454498,0.92891,0.370275,9.677052,1
10.30883,27.393211,1.191419,-0.021806,0.000476,-0.885766,0.928896,0.370361,9.688718,1
10.321426,27.323599,1.191412,0.008644,7.5e-05,2.662388,0.928893,0.370319,9.554102,1
10.396622,27.289927,1.19153,0.019872,0.000395,-0.794076,0.928952,0.370228,9.573846,1
10.339577,27.382353,1.191501,-0.024044,0.000578,-6.53379,0.928895,0.370318,9.97859,1
10.234535,27.382919,1.191326,-0.027272,0.000744,4.397952,0.928861,0.370449,9.809872,1
10.319458,27.292212,1.191337,0.01424,0.000203,5.48269,0.92888,0.370377,9.68782,1
10.417007,27.293116,1.191501,0.023265,0.000541,-6.190445,0.928941,0.37023,9.773077,1
10.34967,27.343113,1.191546,-0.00805,6.5e-05,-5.126523,0.928943,0.370244,9.728205,1
10.224251,27.354334,1.191477,-0.011527,0.000133,3.929944,0.928917,0.370279,10.246922,1
10.172714,27.263948,1.191596,0.031155,0.000971,-0.465652,0.928976,0.370152,9.904102,1
10.219925,27.269157,1.191723,0.021676,0.00047,3.058432,0.929023,0.370022,9.618718,1
10.262505,27.263021,1.191836,0.025099,0.00063,6.869971,0.92905,0.369898,9.517307,1
10.286644,27.231934,1.192037,0.033814,0.001143,-3.784207,0.929124,0.369734,9.492179,1
10.19986,27.343266,1.19206,-0.019978,0.000399,-12.301445,0.929117,0.369797,9.884358,1
10.013123,27.32468,1.1919,-0.020258,0.00041,3.347071,0.929073,0.369918,9.973205,1
9.956009,27.280869,1.191874,0.005016,2.5e-05,3.354424,0.929064,0.369911,9.90141,1
9.955704,27.240082,1.19186,0.012234,0.00015,90.923927,0.929074,0.369921,9.545128,1
9.940826,27.253883,1.191876,0.005682,3.2e-05,7.791644,0.929065,0.369918,9.649231,1
9.924431,27.303688,1.191839,-0.008259,6.8e-05,1.106415,0.929051,0.369961,9.671666,1
9.899033,27.256229,1.191865,0.013424,0.00018,3.20057,0.92906,0.369906,9.64564,1
9.855347,27.28261,1.191903,-0.00012,0.0,-3.788275,0.929075,0.369913,9.706666,1
9.777191,27.279644,1.191816,-0.01234,0.000152,1.918162,0.929042,0.369991,9.702179,1
9.791718,27.259712,1.191772,-0.00348,1.2e-05,1.355574,0.929026,0.370012,9.599872,1
9.848816,27.241991,1.191809,0.009133,8.3e-05,-0.514961,0.92904,0.369974,9.625,1
9.893867,27.659136,1.191876,0.08101,0.006563,97.174942,0.929064,0.370048,9.75423,1
9.87915,27.330847,1.191715,-0.029274,0.000857,-94.262947,0.929005,0.370105,9.888846,1
9.784363,27.245852,1.191646,0.00079,1e-06,6.239211,0.928979,0.370113,9.988461,1
9.866455,27.296701,1.191668,-0.00743,5.5e-05,-4.856977,0.928972,0.370117,9.859231,1
9.869087,27.295519,1.191634,-0.012882,0.000166,-2.676805,0.92896,0.370161,9.976794,1
9.909164,27.265692,1.191686,0.026107,0.000682,3.433537,0.929009,0.370044,9.885256,1
9.910072,27.280045,1.191886,0.0364,0.001325,-3.192531,0.929084,0.369884,9.920257,1
9.856583,27.312828,1.191939,-0.002753,8e-06,-3.586426,0.929088,0.369866,10.062051,1
9.617195,27.259041,1.191961,0.022588,0.00051,11.91545,0.929096,0.369773,9.718333,1
9.834953,27.169365,1.192239,0.057462,0.003302,5.251122,0.929245,0.369476,9.449102,1
9.987907,27.220417,1.192508,0.026046,0.000678,-8.365091,0.929314,0.369301,8.813718,1
10.047066,27.270624,1.192535,-0.012267,0.00015,-8.682811,0.929293,0.369348,8.811923,1
10.018776,27.332842,1.192364,-0.035503,0.00126,-4.839309,0.929214,0.36955,9.406026,1
9.888,27.381105,1.192022,-0.072109,0.0052,-7.06127,0.929088,0.369854,10.03423,1
9.735352,27.470545,1.19148,-0.101375,0.010277,-2.421788,0.928888,0.37036,10.552949,1
9.74456,27.34421,1.191209,-0.028416,0.000807,11.586661,0.928818,0.370565,10.463205,1
9.74604,27.292154,1.191175,0.000241,0.0,0.608343,0.928805,0.370564,10.683974,1
9.728172,27.281151,1.191193,0.007324,5.4e-05,4.289272,0.928827,0.370525,10.511666,1
9.748909,27.186701,1.191342,0.049827,0.002483,10.102105,0.928928,0.370241,9.917563,1
9.947029,27.092344,1.191864,0.096946,0.009399,11.296514,0.929136,0.369758,9.513718,1
10.016403,27.129782,1.192345,0.071401,0.005098,0.383994,0.929268,0.369421,9.082051,1
9.963547,27.138569,1.192553,0.041865,0.001753,0.221242,0.929345,0.369223,9.139487,1
9.886734,26.774065,1.192652,-0.066251,0.004389,-96.70752,0.929351,0.369132,9.384487,1
9.74115,27.142746,1.192816,0.017592,0.000309,-5.437147,0.929427,0.36903,9.452692,1
9.627869,27.198395,1.192803,-0.008163,6.7e-05,-0.040312,0.929407,0.369082,9.843974,1
9.425362,27.189009,1.192703,-0.014857,0.000221,3.788942,0.929355,0.369164,9.957051,1
9.357292,27.132401,1.192701,0.009756,9.5e-05,3.342535,0.92937,0.369119,9.821538,1
9.367065,27.139139,1.192795,0.016138,0.00026,3.772471,0.929404,0.369047,9.869102,1
9.35659,27.164824,1.192823,0.000955,1e-06,2.122647,0.929415,0.369044,9.974999,1
9.277649,27.17724,1.192779,-0.008619,7.4e-05,1.265887,0.929398,0.369074,9.68782,1
9.348961,27.104828,1.192866,0.024686,0.000609,2.446397,0.92943,0.368957,9.568461,1
9.452591,27.125696,1.192971,0.00902,8.1e-05,-4.776687,0.929469,0.368895,9.541538,1
9.410797,27.171558,1.192946,-0.017634,0.000311,-6.85442,0.929429,0.368999,9.629487,1
9.446434,27.137728,1.192806,-0.007474,5.6e-05,3.30399,0.929408,0.36905,9.574743,1
9.42395,27.085941,1.192878,0.014718,0.000217,-4.281764,0.929435,0.368976,9.808974,1
9.445145,27.154686,1.192894,-0.014014,0.000196,-8.643497,0.929425,0.369022,10.155384,1
9.293953,27.18421,1.192697,-0.028293,0.000801,8.226929,0.929368,0.369179,10.141923,1
9.282837,27.046299,1.19274,0.03102,0.000962,12.872343,0.929414,0.369041,9.849359,1
9.329185,27.045534,1.192975,0.026778,0.000717,-11.213909,0.929486,0.368883,9.695,1
9.182289,27.129908,1.192984,-0.013012,0.000169,-8.163696,0.929459,0.368914,9.973205,1
9.08535,27.079247,1.192961,0.00674,4.5e-05,-2.258489,0.929496,0.368845,9.849359,1
9.16256,27.004202,1.19321,0.041378,0.001712,-6.583496,0.929572,0.368646,9.581025,1
9.169571,27.047287,1.193375,0.016557,0.000274,-6.747058,0.929618,0.368531,9.618718,1
9.042503,27.108246,1.193292,-0.017953,0.000322,1.631165,0.929588,0.368633,9.76859,1
9.046822,27.031546,1.193252,0.007169,5.1e-05,8.390686,0.929588,0.368611,9.688718,1
9.040443,27.006523,1.193357,0.018524,0.000343,-2.504809,0.929611,0.368532,9.729102,1
9.032715,27.072594,1.19334,-0.00916,8.4e-05,0.465925,0.92959,0.368605,9.625,1
8.988503,27.454851,1.193312,0.080593,0.006495,97.934883,0.929564,0.368684,9.775769,1
8.886673,27.038671,1.193197,-0.002521,6e-06,0.062499,0.929552,0.368689,9.801795,1
8.875763,27.038427,1.193224,-0.001806,3e-06,-6.187412,0.929562,0.368669,9.911282,1
8.829681,27.377474,1.193233,0.102526,0.010512,196.955322,0.929566,0.368642,9.935513,1
8.810265,27.018074,1.193303,0.01391,0.000193,-0.77,0.929591,0.368586,9.76141,1
8.900818,26.989365,1.193337,0.013589,0.000185,3.761573,0.929619,0.368529,9.574743,1
8.97271,26.96221,1.193457,0.022623,0.000512,1.488085,0.929664,0.368408,9.655513,1
9.014305,26.998735,1.19354,0.00024,0.0,-6.609832,0.929679,0.368384,9.715641,1
8.987648,26.992178,1.193521,0.002153,5e-06,2.983898,0.929687,0.368386,9.83141,1
9.037148,26.952908,1.193585,0.015244,0.000232,3.215265,0.929711,0.368307,9.55859,1
9.100235,26.949532,1.193652,0.011395,0.00013,1.325036,0.92972,0.368245,9.802692,1
9.027756,26.98568,1.193676,-0.005396,2.9e-05,-4.399219,0.929729,0.368265,9.894231,1
8.964844,27.010641,1.193616,-0.013588,0.000185,-3.49882,0.929707,0.368306,9.710257,1
8.961769,26.934153,1.193654,0.015923,0.000254,4.262673,0.929721,0.36822,9.556795,1
8.935623,26.91827,1.193808,0.023726,0.000563,1.048554,0.929778,0.368094,9.705769,1
8.9104,26.976837,1.19382,-0.011711,0.000137,-4.569396,0.929767,0.368124,9.844872,1
8.868294,26.959965,1.193735,-0.008286,6.9e-05,2.308637,0.92975,0.368192,9.694102,1
8.829277,26.912418,1.193785,0.017562,0.000308,2.178969,0.929769,0.368113,9.580128,1
8.895477,26.907059,1.193864,0.00478,2.3e-05,-8.905501,0.929798,0.368076,9.73,1
8.866249,26.947426,1.193799,-0.020081,0.000403,-3.219949,0.929759,0.368167,9.910384,1
8.843552,26.877922,1.193751,0.00633,4e-05,3.247671,0.929756,0.368155,9.793717,1
8.897751,26.878159,1.193832,0.012434,0.000155,-1.836203,0.929801,0.368079,9.704871,1
8.883247,26.92695,1.193851,-0.008606,7.4e-05,-3.986496,0.929793,0.368094,9.75782,1
8.75901,26.91214,1.193784,-0.009396,8.8e-05,0.888554,0.929769,0.368155,9.947179,1
8.821655,26.836176,1.193838,0.023993,0.000576,0.34992,0.929789,0.368052,9.55141,1
8.868477,26.854687,1.19398,0.012254,0.00015,-14.494943,0.929841,0.367945,9.668077,1
8.766357,26.89716,1.193974,-0.014638,0.000214,-4.42037,0.929839,0.368,9.776667,1
8.728966,26.897577,1.193899,-0.011136,0.000124,2.292734,0.929796,0.368041,9.696795,1
8.804604,26.897432,1.193944,0.016562,0.000274,7.125336,0.929828,0.367966,9.841282,1
8.760704,26.937346,1.19399,-0.0054,2.9e-05,-9.018681,0.929829,0.367968,10.252308,1
8.640671,26.984474,1.193785,-0.039263,0.001542,1.328012,0.929754,0.368195,9.600769,1
8.680016,26.815626,1.193765,0.031551,0.000995,11.612857,0.929762,0.368068,9.559487,1
8.710526,26.804943,1.194069,0.040274,0.001622,-14.121758,0.929874,0.36784,9.288462,1
8.778152,26.904509,1.194048,-0.030232,0.000914,-8.423492,0.929835,0.367964,9.93641,1
8.606445,26.918407,1.193852,-0.041111,0.00169,1.631238,0.929794,0.368155,9.692307,1
8.609482,26.72711,1.193856,0.035501,0.00126,6.451005,0.929811,0.368007,9.911282,1
8.610657,26.814348,1.193984,-0.005035,2.5e-05,-12.777549,0.929827,0.367974,10.075513,1
8.483513,26.848389,1.193801,-0.032957,0.001086,1.425059,0.929775,0.368169,10.000128,1
8.487244,26.71755,1.193809,0.030891,0.000954,12.673629,0.929778,0.368044,9.87359,1
8.629562,26.735384,1.194039,0.026648,0.00071,-11.56947,0.929862,0.367882,9.499359,1
8.499847,26.832438,1.19404,-0.01646,0.000271,-6.576324,0.929847,0.367943,9.703076,1
8.490097,26.807413,1.193959,-0.010634,0.000113,4.644591,0.929833,0.367984,9.849359,1
8.468132,26.745754,1.194,0.01472,0.000217,1.307552,0.929863,0.367909,9.563974,1
8.510544,26.755524,1.194108,0.014005,0.000196,-1.745989,0.929888,0.367837,9.770385,1
8.453003,26.794117,1.194088,-0.014135,0.0002,-7.804298,0.929865,0.367894,10.023461,1
8.382202,26.794851,1.193999,-0.011544,0.000133,2.350886,0.929848,0.367944,9.935513,1
8.435539,26.729721,1.194049,0.024981,0.000624,14.801383,0.929897,0.367847,9.690513,1
8.481781,26.745441,1.194175,0.015385,0.000237,-2.405103,0.929928,0.367763,9.671666,1
8.42054,26.787992,1.194168,-0.016193,0.000262,-5.477931,0.929895,0.367816,9.708462,1
8.441666,26.743689,1.194111,-0.001443,2e-06,4.284835,0.929889,0.367819,9.677949,1
8.554085,26.667952,1.194239,0.024816,0.000616,-1.288399,0.929936,0.367701,9.587308,1
8.490044,26.771719,1.194296,-0.001432,2e-06,-5.102173,0.929957,0.36768,10.072821,1
8.505768,27.693062,1.194246,0.076423,0.00584,79.905441,0.929939,0.368224,13.234487,1
7.760246,26.540546,1.191865,-0.519211,0.26958,-33.243374,0.928526,0.371275,11.404615,1
5.526421,24.385338,1.186501,-1.037226,1.075837,-171.096313,0.926331,0.376718,19.22846,1
3.538506,26.339289,1.181493,-0.729571,0.532274,231.267685,0.923709,0.383097,21.860641,1
-0.893204,23.552582,1.170952,-1.44813,2.097079,320.738831,0.920282,0.391253,29.406281,1
-3.851723,18.489737,1.162047,-2.43359,5.922359,-634.484619,0.916825,0.399277,29.406281,1
-6.175728,15.83837,1.153479,-2.059675,4.242263,-417.967285,0.913096,0.40776,29.406281,1
-7.62561,12.848487,1.147982,-1.051465,1.105579,104.87999,0.911938,0.409978,18.177565,1
-8.02179,11.960468,1.146924,-0.187423,0.035127,789.668762,0.911884,0.410432,5.766026,1
-10.464355,13.017114,1.143616,-0.724193,0.524455,-410.923615,0.910138,0.418821,-6.685,1
-14.046631,5.74157,1.131745,-2.258304,5.099937,472.195526,0.905155,0.427937,6.718205,1
-16.372192,11.625646,1.123838,-0.785072,0.616338,-786.961243,0.900005,0.435879,-7.328461,1
-16.225487,14.299528,1.116301,-1.665301,2.773228,778.685669,0.897933,0.440146,13.109743,1
-15.545898,19.709843,1.109265,-1.364685,1.862365,-788.588257,0.895372,0.450569,13.284743,1
-21.41526,22.041584,1.091597,-2.943329,8.663186,266.037628,0.883458,0.469337,17.283718,1
-27.796753,19.42799,1.066204,-3.279862,10.757493,1270.148315,0.871755,0.489949,-12.905128,1
-26.206375,8.511906,1.048933,-2.604487,6.783352,-1412.737671,0.865,0.501767,1.378461,1
-28.134731,2.447491,1.035366,-3.663069,13.418075,-2649.440918,0.857593,0.514322,0.022436,1
-28.654133,-3.321846,1.00921,-9.088515,82.601112,-5499.280273,0.840873,0.541226,-5.346923,1
-37.152962,6.692398,0.971851,-6.705157,44.959133,1309.107056,0.817111,0.576484,8.375769,1
-21.146671,-3.190042,0.926364,-8.039961,64.640968,-878.854797,0.79117,0.611595,4.076154,1
12.93045,0.940215,0.887742,-5.066723,25.671686,1441.750366,0.767836,0.639987,-5.678974,1
42.140499,4.73461,0.860064,-3.759389,14.133005,49.139923,0.7523,0.658819,1.029359,1
62.711777,6.924855,0.836746,-3.759517,14.133965,-34.424232,0.736822,0.676084,-17.128462,1
79.070419,7.952763,0.806527,-6.24035,38.941967,-1270.558472,0.714183,0.699966,-15.81282,1
83.895554,10.457683,0.772254,-6.058259,36.702503,-363.95639,0.689085,0.724686,0.209103,1
84.548409,11.005359,0.73505,-6.664896,44.420845,-147.222153,0.660034,0.751225,8.024872,1
82.102188,12.129951,0.693235,-6.781712,45.991619,42.843647,0.628348,0.777929,9.51282,1
75.713203,8.971441,0.651494,-7.432304,55.23914,-903.793396,0.594656,0.804097,17.303461,1
64.408951,5.889406,0.605623,-8.356319,69.828072,-338.14328,0.555328,0.83164,2.249872,1
61.259766,4.984103,0.552893,-8.280465,68.566101,-929.356201,0.507826,0.861459,13.78641,1
54.261436,-1.979002,0.49635,-9.706771,94.221405,-692.175354,0.458641,0.888685,14.06641,1
53.983833,-6.236881,0.436376,-10.55419,111.390923,-2024.64209,0.405255,0.914205,29.33,1
59.815231,1.037116,0.384452,-7.236435,52.365997,3323.765381,0.360822,0.932635,23.133205,1
74.046982,-4.771523,0.341615,-7.404243,54.822815,-923.709961,0.322382,0.946608,7.511539,1
84.206009,-4.792052,0.300367,-7.738583,59.885662,-937.450623,0.282199,0.959287,-5.383718,1
101.155968,-3.80874,0.253063,-9.027248,81.491211,-840.969666,0.233584,0.972234,5.891666,1
114.416565,-2.314026,0.202164,-8.884391,78.932404,-2986.470947,0.181335,0.983421,4.2,1
125.441734,-1.930899,0.147116,-9.069798,82.26123,-9.029748,0.127516,0.991837,0.992564,1
129.992859,-5.969354,0.089841,-9.791796,95.879265,-507.642792,0.071165,0.997486,-1.102051,1
124.887894,-8.683653,0.033543,-8.997942,80.962959,363.25235,0.015679,0.999877,4.197308,1
113.866776,-20.893698,-0.020143,-11.236297,126.254364,-4822.521484,-0.035421,0.999372,11.786025,1
102.438141,-10.802475,-0.066499,-7.598332,57.734653,37.885639,-0.08061,0.996747,2.370128,1
87.556335,-10.643316,-0.107149,-6.590106,43.429489,-216.11937,-0.119151,0.992855,3.917308,1
69.207878,-11.464987,-0.143421,-5.50648,30.32132,1735.907471,-0.154152,0.988047,5.072308,1
49.005241,-13.763879,-0.175491,-5.180441,26.836967,-238.457062,-0.184358,0.982897,7.533077,1
33.035053,-12.6696,-0.202623,-4.216438,17.778347,68.140869,-0.208819,0.977954,7.487308,1
21.241688,-9.567385,-0.22439,-3.256132,10.602398,350.848175,-0.228822,0.973468,3.314231,1
13.487606,-10.699434,-0.244902,-3.68855,13.605399,-338.526917,-0.248843,0.968544,6.243462,1
8.42263,-6.398794,-0.262528,-2.571047,6.610283,341.963196,-0.265382,0.964436,2.502051,1
5.458412,-5.905625,-0.276694,-2.593636,6.726945,-135.994614,-0.279036,0.960678,4.809359,1
6.766914,-2.858392,-0.288591,-1.914578,3.665611,-225.726212,-0.287483,0.957786,1.417051,1
8.872963,-0.429479,-0.298553,-1.489117,2.21747,-87.923729,-0.29746,0.954734,6.483974,1
9.917206,1.648206,-0.308532,-1.223,1.495728,36.682888,-0.30366,0.951991,10.412949,1
13.594954,0.463041,-0.316819,-1.858513,3.454069,-312.174408,-0.313498,0.949293,4.733077,1
12.459284,-3.361351,-0.327955,-2.158673,4.659869,-234.783127,-0.326372,0.945241,-17.203846,1
2.814869,-8.829821,-0.340584,-2.060865,4.247165,-117.604256,-0.335991,0.941498,5.549744,1
-5.604259,-8.542287,-0.350083,-1.34988,1.822175,187.22345,-0.345608,0.938379,4.55359,1
-9.53577,-8.760304,-0.358612,-1.328612,1.76521,299.107178,-0.352928,0.935557,-0.138205,1
-12.364742,-7.887327,-0.365091,-0.595285,0.354364,760.6745,-0.357035,0.9333,9.135,1
-12.252529,-9.453079,-0.369918,-0.544182,0.296134,648.368286,-0.361639,0.932318,5.795641,1
-7.590866,-6.895196,-0.371148,0.417853,0.174601,851.3797,-0.362393,0.932025,11.510512,1
2.313564,-3.7867,-0.369484,1.120539,1.255608,1080.704712,-0.360959,0.932581,11.65141,1
11.989834,-1.223542,-0.365233,1.963591,3.85569,1526.323608,-0.355214,0.934694,-1.68359,1
19.469154,-2.996851,-0.358772,1.598421,2.554949,674.088562,-0.348249,0.937402,-4.244872,1
23.455635,-3.002521,-0.348794,1.807206,3.265995,-197.304565,-0.339812,0.941037,12.726539,1
25.498613,-0.529723,-0.337759,1.87944,3.532294,132.784531,-0.329421,0.944419,14.41282,1
24.027878,-0.788053,-0.329368,1.166788,1.361393,-306.579895,-0.320329,0.947306,0.710769,1
23.683144,-0.913271,-0.321904,1.05483,1.112667,-65.901016,-0.316373,0.949823,12.554231,1
25.429394,-1.124879,-0.310076,1.540496,2.373127,-613.422852,-0.300599,0.95375,10.485641,1
26.173658,2.879969,-0.295248,2.692343,7.248713,251.04393,-0.28707,0.958033,20.013718,1
29.566462,3.473346,-0.28154,2.158763,4.660258,0.735978,-0.273647,0.961829,25.873974,1
33.263966,5.066653,-0.268091,2.500231,6.251153,-161.883682,-0.258873,0.965911,29.367691,1
46.086437,4.876223,-0.251229,3.039594,9.239133,62.271198,-0.242171,0.970234,29.406281,1
51.684601,3.069361,-0.2275,4.525167,20.477137,-1505.383545,-0.213656,0.976909,-13.498333,1
68.492386,6.702748,-0.181913,9.037319,81.673141,679.369324,-0.163669,0.986515,6.93718,1
75.663742,6.815754,-0.131143,7.775101,60.452198,-734.417114,-0.117141,0.993113,11.51859,1
75.772293,7.205849,-0.097041,4.250399,18.065893,-644.62793,-0.089076,0.996019,27.417564,1
71.197128,12.067584,-0.07486,5.074275,25.748272,2628.956055,-0.067021,0.997752,29.279743,1
64.731659,7.517555,-0.044099,6.855034,46.991489,965.495361,-0.028905,0.999582,18.717819,1
62.151169,9.336201,0.004707,8.122056,65.967796,-2616.213379,0.020709,0.999786,19.623333,1
57.303993,11.167695,0.050984,6.629641,43.952133,-747.149719,0.066153,0.997809,27.831282,1
53.533203,15.057955,0.091489,6.897911,47.581169,1113.254272,0.104687,0.994505,21.671282,1
53.180794,8.483597,0.132642,6.461685,41.753368,814.619873,0.148114,0.98897,14.542051,1
46.292202,9.628215,0.177257,7.157849,51.234806,-111.630928,0.190595,0.981669,3.128461,1
41.639,9.123951,0.217742,6.42002,41.216652,82.211166,0.228584,0.973525,11.40641,1
27.521542,6.213804,0.257166,5.742777,32.979485,211.681,0.267112,0.963666,9.35218,1
14.891701,10.03054,0.294832,6.326034,40.0187,1277.222412,0.301444,0.953486,13.871666,1
4.555923,6.366798,0.328177,5.407251,29.238361,-944.816345,0.332083,0.94297,9.771282,1
-5.108112,5.959255,0.363331,6.303286,39.731411,332.841064,0.35539,0.930538,17.546667,1
-8.176991,3.824729,0.397365,5.424963,29.430229,-275.907654,0.396756,0.917881,-7.694615,1
-8.326389,8.473049,0.428317,6.095257,37.152161,1596.991455,0.425106,0.905573,14.945897,1
-2.852428,5.688463,0.458276,5.215997,27.206621,296.068604,0.452168,0.891828,5.733718,1
-1.339085,6.560596,0.491711,5.336241,28.475471,-289.586365,0.4819,0.876907,-3.316025,1
1.50716,3.854552,0.517284,4.158303,17.291487,395.783875,0.500761,0.865485,2.23641,1
0.709324,6.395182,0.540819,4.508806,20.329329,806.865601,0.521186,0.853441,15.342564,1
2.215256,7.600951,0.561703,3.03993,9.241175,-211.405243,0.537588,0.843203,14.558205,1
1.576916,10.607413,0.581335,3.82459,14.62749,153.919037,0.55535,0.831615,6.956923,1
6.056065,8.783894,0.60667,4.648316,21.606846,-44.791744,0.577947,0.816533,5.301154,1
5.763302,8.636656,0.631749,3.641678,13.261818,-410.978271,0.594464,0.803135,7.207307,1
16.390106,7.066681,0.647869,2.104128,4.427356,-351.035187,0.606723,0.794914,5.111795,1
23.860186,5.515646,0.656951,0.961532,0.924543,219.684708,0.612583,0.790403,10.395,1
35.040268,4.372118,0.664586,1.741988,3.034524,832.675537,0.61977,0.784776,8.856794,1
50.639782,1.955799,0.676236,2.076338,4.311178,194.567917,0.627357,0.778726,-29.407179,1
72.478226,8.220634,0.67989,-1.761319,3.102244,-399.34079,0.629623,0.776901,-29.407179,1
79.072739,11.781874,0.649524,-12.894779,166.27533,-2008.389771,0.585276,0.810908,29.322821,1
68.146927,7.488016,0.587101,-7.665298,58.756794,1094.957764,0.549082,0.835767,25.339102,1
85.708939,4.244453,0.587534,1.611167,2.595859,-776.630981,0.555547,0.831485,-8.552564,1
